r, offset_x, offset_y, offset_z
0.003, 0.0763339, 0.0452309, 0.122013
0.013, 0.045455, 0.035935, 0.116049
0.009, 0.0227751, 0.0274623, 0.0939282
0.002, 0.0518152, 0.0390892, 0.130644
0.004, 0.0208356, 0.0298124, 0.125194
0.003, -0.00219262, 0.021277, 0.103461
0.005, -0.0102263, 0.0160935, 0.0720906
0.004, 0.150021, 0.0601694, 0.00521655
0.004, 0.14899, 0.0509676, 0.036677
0.015, 0.131271, 0.0390571, 0.0615704
0.025, 0.102284, 0.0280807, 0.0722831
0.003, 0.146955, 0.0431894, 0.0621473
0.004, 0.12966, 0.0313071, 0.0873498
0.013, 0.100882, 0.0202535, 0.0985374
0.026, 0.0694239, 0.0134091, 0.0922884
0.004, 0.114586, 0.0215701, 0.107133
0.005, 0.0860254, 0.010442, 0.118792
0.014, 0.0545073, 0.00344032, 0.11304
0.024, 0.0296716, 0.00270638, 0.0916358
0.003, 0.0622699, 0.00156072, 0.127169
0.004, 0.0306998, -0.00559656, 0.121916
0.007, 0.00555177, -0.00652247, 0.100887
0.007, -0.00548285, -0.000933828, 0.070514
0.003, 0.148902, 0.0643335, 0.0072721
0.003, 0.150568, 0.0450921, 0.0337766
0.015, 0.134949, 0.0253703, 0.054814
0.017, 0.10682, 0.0112, 0.0639502
0.002, 0.150716, 0.0291953, 0.0552393
0.006, 0.135547, 0.00939974, 0.0765354
0.015, 0.107668, -0.00500111, 0.0860707
0.028, 0.0756079, -0.00960286, 0.0809288
0.003, 0.122139, -0.00653711, 0.0932577
0.004, 0.094519, -0.0211648, 0.10319
0.014, 0.0624408, -0.0260822, 0.0984667
0.03, 0.0357157, -0.0197852, 0.0805331
0.005, 0.0714324, -0.0325351, 0.110338
0.005, 0.0393448, -0.0377668, 0.106035
0.01, 0.0123389, -0.0317792, 0.0884189
0.009, -0.00132569, -0.0164037, 0.0628774
0.005, 0.148081, 0.0675561, 0.010701
0.003, 0.151727, 0.0405449, 0.0289384
0.008, 0.137647, 0.0147779, 0.0435436
0.007, 0.110147, -0.00186426, 0.0500497
0.004, 0.153475, 0.0183649, 0.0437157
0.007, 0.139865, -0.00755486, 0.0584956
0.012, 0.112647, -0.0245462, 0.0652746
0.008, 0.0801441, -0.0274123, 0.0619795
0.004, 0.12768, -0.0282899, 0.0701127
0.006, 0.10075, -0.045626, 0.0771629
0.013, 0.0682604, -0.0489302, 0.0741562
0.008, 0.0401494, -0.0371919, 0.0620123
0.005, 0.0781535, -0.0589226, 0.0822617
0.007, 0.0456864, -0.062664, 0.0795443
0.009, 0.0173177, -0.051326, 0.0676211
0.005, 0.00172382, -0.0283762, 0.0501386
